run_id,regime,topology,n,seed_fraction,beta,seed,cascade,time_to_cascade,forecast_eligible,future_cascade,unsafe_fraction,propagation_rate,activity_entropy,avg_clustering,algebraic_connectivity,edge_turnover
385,S1_rewire,WS,64,0.01,0.03,111301,0,,1,0,0.015625,0.0,1.6094379124341005,0.2422123015873016,1.00371634977024,0.041666666666666664
386,S1_rewire,WS,64,0.01,0.03,111302,0,,1,0,0.0625,0.015625,2.9834644014718346,0.2638516865079365,0.9568198228482946,0.041666666666666664
387,S1_rewire,WS,64,0.01,0.03,111303,1,24,1,1,0.046875,0.0,2.8647385121905677,0.23779761904761904,1.076826861136591,0.041666666666666664
388,S1_rewire,WS,64,0.01,0.03,111304,0,,1,0,0.03125,0.0,2.1383972463477243,0.21810515873015873,1.1383620499784413,0.041666666666666664
389,S1_rewire,WS,64,0.01,0.03,111305,0,,1,0,0.015625,0.0,1.791759469228055,0.259989402958153,1.0647623878935348,0.041666666666666664
390,S1_rewire,WS,64,0.01,0.03,111306,0,,1,0,0.015625,0.0,1.0986122886681096,0.22193023989898988,0.9712964563038993,0.041666666666666664
391,S1_rewire,WS,64,0.01,0.03,111307,0,,1,0,0.015625,0.0,1.791759469228055,0.21388888888888888,1.0067185822142601,0.041666666666666664
392,S1_rewire,WS,64,0.01,0.05,111500,0,,1,0,0.0,0.0,0.0,0.2628325667388167,0.8043424218998759,0.041666666666666664
393,S1_rewire,WS,64,0.01,0.05,111501,1,19,1,1,0.0625,0.03125,2.942076302152282,0.2610119047619048,0.890176044852389,0.041666666666666664
394,S1_rewire,WS,64,0.01,0.05,111502,0,,1,0,0.015625,0.0,1.3862943611198906,0.30223214285714284,0.8081515899641063,0.041666666666666664
395,S1_rewire,WS,64,0.01,0.05,111503,1,17,1,1,0.0625,0.015625,2.8914393850137774,0.23937251984126984,0.8348257394996879,0.041666666666666664
396,S1_rewire,WS,64,0.01,0.05,111504,1,24,1,1,0.03125,0.0,2.430791328878232,0.27286706349206347,1.0323045623716132,0.041666666666666664
397,S1_rewire,WS,64,0.01,0.05,111505,1,24,1,1,0.0625,0.03125,2.5377686569254485,0.28262310606060603,0.8187420685700646,0.041666666666666664
398,S1_rewire,WS,64,0.01,0.05,111506,1,17,1,1,0.0625,0.0,2.4839740027033503,0.23833085317460317,0.9865224931789974,0.041666666666666664
399,S1_rewire,WS,64,0.01,0.05,111507,1,20,1,1,0.03125,0.0,2.341994252232425,0.2402157738095238,1.0857417206000515,0.041666666666666664
400,S1_rewire,WS,64,0.01,0.07,111700,1,15,1,1,0.15625,0.0625,3.08683060420735,0.2783625228937729,0.9486487157847175,0.041666666666666664
401,S1_rewire,WS,64,0.01,0.07,111701,0,,1,0,0.015625,0.0,1.0986122886681096,0.3007564484126984,0.8367182013214493,0.041666666666666664
402,S1_rewire,WS,64,0.01,0.07,111702,1,22,1,1,0.015625,0.0,1.791759469228055,0.27883184523809523,1.0346580111989117,0.041666666666666664
403,S1_rewire,WS,64,0.01,0.07,111703,1,12,1,1,0.171875,0.046875,3.4447834170882503,0.2625394570707071,0.8571451495746696,0.041666666666666664
404,S1_rewire,WS,64,0.01,0.07,111704,1,12,1,1,0.109375,-0.03125,3.159816995443752,0.2615079365079365,0.9163864673845274,0.041666666666666664
405,S1_rewire,WS,64,0.01,0.07,111705,1,21,1,1,0.03125,0.0,1.893788232391138,0.3048363095238095,0.9835648586111049,0.041666666666666664
406,S1_rewire,WS,64,0.01,0.07,111706,1,15,1,1,0.109375,0.0,2.727068557706584,0.2628348214285714,1.0214034595818768,0.041666666666666664
407,S1_rewire,WS,64,0.01,0.07,111707,1,13,1,1,0.125,0.03125,3.2759164937813092,0.2735660173160173,0.8918440162655009,0.041666666666666664
408,S1_rewire,WS,64,0.01,0.11,112100,1,14,1,1,0.0625,0.0,2.7242558273934936,0.2441344246031746,0.7871768734365987,0.041666666666666664
409,S1_rewire,WS,64,0.01,0.11,112101,1,11,1,1,0.15625,0.0625,3.3871155571077676,0.31986607142857143,0.7156206817547779,0.041666666666666664
410,S1_rewire,WS,64,0.01,0.11,112102,1,13,1,1,0.0625,0.03125,2.644398784272729,0.2708829365079365,0.8148926610182574,0.041666666666666664
411,S1_rewire,WS,64,0.01,0.11,112103,1,10,1,1,0.15625,0.046875,3.3476227244498173,0.27326388888888886,0.9693941332303394,0.041666666666666664
412,S1_rewire,WS,64,0.01,0.11,112104,1,9,1,1,0.1875,0.078125,3.307646585312023,0.29279852092352093,1.040933144344722,0.041666666666666664
413,S1_rewire,WS,64,0.01,0.11,112105,1,10,1,1,0.125,0.03125,3.083873589402577,0.2571924603174603,1.0066178877205454,0.041666666666666664
414,S1_rewire,WS,64,0.01,0.11,112106,1,9,1,1,0.21875,0.0625,3.5265454471881634,0.2802207341269841,1.0078885579222292,0.041666666666666664
415,S1_rewire,WS,64,0.01,0.11,112107,1,10,1,1,0.15625,0.03125,3.294152311606801,0.2901582792207792,1.100920690373851,0.041666666666666664
416,S1_rewire,WS,64,0.03,0.03,113300,0,,1,0,0.046875,0.015625,2.38888971472958,0.26319669913419913,0.7856646823876717,0.041666666666666664
417,S1_rewire,WS,64,0.03,0.03,113301,1,19,1,1,0.171875,0.03125,3.5135525652766346,0.28579770923520925,0.6130826427503743,0.041666666666666664
418,S1_rewire,WS,64,0.03,0.03,113302,1,23,1,1,0.0625,0.0,3.086715272448053,0.2621155753968254,1.0026257250435775,0.041666666666666664
419,S1_rewire,WS,64,0.03,0.03,113303,0,,1,0,0.03125,0.0,2.833213344056216,0.2414186507936508,1.0868886076266062,0.041666666666666664
420,S1_rewire,WS,64,0.03,0.03,113304,1,18,1,1,0.0625,0.0,2.8648943877403634,0.3460441468253968,0.6876649402077696,0.041666666666666664
421,S1_rewire,WS,64,0.03,0.03,113305,1,24,1,1,0.0625,0.0,2.6715873852399903,0.25881696428571427,0.8002486436627763,0.041666666666666664
422,S1_rewire,WS,64,0.03,0.03,113306,0,,1,0,0.078125,0.0,2.8917136024766323,0.244498556998557,1.2385461553096724,0.041666666666666664
423,S1_rewire,WS,64,0.03,0.03,113307,0,,1,0,0.03125,0.0,2.6390573296152584,0.2826760912698413,0.9217855675573816,0.041666666666666664
424,S1_rewire,WS,64,0.03,0.05,113500,1,14,1,1,0.09375,0.015625,3.0814088789070104,0.24697420634920633,0.9167017929105291,0.041666666666666664
425,S1_rewire,WS,64,0.03,0.05,113501,1,12,1,1,0.125,0.046875,3.5594318181532314,0.24119205447330447,1.064915441408817,0.041666666666666664
426,S1_rewire,WS,64,0.03,0.05,113502,1,14,1,1,0.125,0.015625,3.481228119415095,0.26644345238095235,0.8594038576213847,0.041666666666666664
427,S1_rewire,WS,64,0.03,0.05,113503,1,17,1,1,0.09375,0.03125,3.236440340568179,0.2986483134920635,0.8126799702999284,0.041666666666666664
428,S1_rewire,WS,64,0.03,0.05,113504,1,20,1,1,0.09375,0.03125,3.079430730419256,0.26024643759018756,1.062575285020458,0.041666666666666664
429,S1_rewire,WS,64,0.03,0.05,113505,1,15,1,1,0.09375,0.046875,3.1311345889918507,0.30136295995671,0.9482432172368227,0.041666666666666664
430,S1_rewire,WS,64,0.03,0.05,113506,1,17,1,1,0.0625,0.015625,2.9606885123462443,0.30186011904761906,0.7890844383760618,0.041666666666666664
431,S1_rewire,WS,64,0.03,0.05,113507,1,16,1,1,0.09375,0.015625,3.322241986017329,0.2819940476190476,0.9620742261108104,0.041666666666666664
432,S1_rewire,WS,64,0.03,0.07,113700,1,8,1,1,0.21875,0.0625,3.7032803972948205,0.21568700396825397,1.218155652236549,0.041666666666666664
433,S1_rewire,WS,64,0.03,0.07,113701,1,12,1,1,0.140625,0.03125,3.588801842524026,0.2822296626984127,0.7561557019280989,0.041666666666666664
434,S1_rewire,WS,64,0.03,0.07,113702,1,15,1,1,0.09375,0.015625,3.097865414409981,0.2661830357142857,0.9319730044256999,0.041666666666666664
435,S1_rewire,WS,64,0.03,0.07,113703,1,9,1,1,0.203125,0.0625,3.3987656502527526,0.26919642857142856,0.8243494160218351,0.041666666666666664
436,S1_rewire,WS,64,0.03,0.07,113704,1,11,1,1,0.140625,0.046875,3.1992149464762374,0.27759176587301587,0.9712044976651056,0.041666666666666664
437,S1_rewire,WS,64,0.03,0.07,113705,1,10,1,1,0.21875,0.0625,3.763495378721241,0.22374751984126984,0.930994980294153,0.041666666666666664
438,S1_rewire,WS,64,0.03,0.07,113706,1,10,1,1,0.125,0.03125,3.2751180317369464,0.2758184523809524,1.0057492927364546,0.041666666666666664
439,S1_rewire,WS,64,0.03,0.07,113707,1,10,1,1,0.140625,0.03125,3.3435230888979843,0.25815070346320346,1.0617244010031148,0.041666666666666664
440,S1_rewire,WS,64,0.03,0.11,114100,1,11,1,1,0.09375,0.03125,2.945501411929145,0.2709201388888889,0.9698870625723492,0.041666666666666664
441,S1_rewire,WS,64,0.03,0.11,114101,1,8,1,1,0.203125,0.09375,3.6166625067792593,0.25822398088023085,0.8055573917548778,0.041666666666666664
442,S1_rewire,WS,64,0.03,0.11,114102,1,9,1,1,0.15625,0.03125,3.476354592599439,0.2607390873015873,0.8733256978292054,0.041666666666666664
443,S1_rewire,WS,64,0.03,0.11,114103,1,8,1,1,0.21875,0.078125,3.7306000105306256,0.27810583513708514,0.8250759034064281,0.041666666666666664
444,S1_rewire,WS,64,0.03,0.11,114104,1,9,1,1,0.25,0.09375,3.5156782300204807,0.2929586038961039,0.9378642214134747,0.041666666666666664
445,S1_rewire,WS,64,0.03,0.11,114105,1,8,1,1,0.21875,0.046875,3.635614243483191,0.23913690476190477,1.096729196041051,0.041666666666666664
446,S1_rewire,WS,64,0.03,0.11,114106,1,9,1,1,0.203125,0.046875,3.5064358747160616,0.21850198412698413,1.114812157967452,0.041666666666666664
447,S1_rewire,WS,64,0.03,0.11,114107,1,8,1,1,0.21875,0.0625,3.7742952938746446,0.24559095418470417,1.1251657785876785,0.041666666666666664
448,S1_rewire,WS,64,0.05,0.03,115300,1,23,1,1,0.109375,0.015625,3.1738052315460155,0.26393736471861473,0.9617084568009733,0.041666666666666664
449,S1_rewire,WS,64,0.05,0.03,115301,0,,1,0,0.09375,0.0,3.1081993024777526,0.22426835317460317,1.0213046422295222,0.041666666666666664
450,S1_rewire,WS,64,0.05,0.03,115302,1,24,1,1,0.109375,0.015625,3.2213745667737044,0.30524891774891777,0.9703489661716052,0.041666666666666664
451,S1_rewire,WS,64,0.05,0.03,115303,1,20,1,1,0.171875,0.015625,3.5904594699815084,0.28364335317460315,0.7805807710095501,0.041666666666666664
452,S1_rewire,WS,64,0.05,0.03,115304,1,21,1,1,0.109375,0.0,3.1013693369879833,0.26489335317460316,1.0781449773095024,0.041666666666666664
453,S1_rewire,WS,64,0.05,0.03,115305,0,,1,0,0.0625,0.0,3.039115688019164,0.2821180555555555,0.9287125816128282,0.041666666666666664
454,S1_rewire,WS,64,0.05,0.03,115306,1,21,1,1,0.109375,0.0,3.259695813624381,0.2634796626984127,0.8542865641332633,0.041666666666666664
455,S1_rewire,WS,64,0.05,0.03,115307,0,,1,0,0.0625,0.0,2.889242505114635,0.27704613095238095,0.9529170371413914,0.041666666666666664
456,S1_rewire,WS,64,0.05,0.05,115500,1,11,1,1,0.171875,0.015625,3.60103201234646,0.24020337301587302,1.0092317059563847,0.041666666666666664
457,S1_rewire,WS,64,0.05,0.05,115501,1,14,1,1,0.15625,0.015625,3.3918339352268667,0.23008432539682538,1.2092729110008384,0.041666666666666664
458,S1_rewire,WS,64,0.05,0.05,115502,1,11,1,1,0.21875,0.046875,3.5787072247080483,0.2989707341269841,0.8922764908455626,0.041666666666666664
459,S1_rewire,WS,64,0.05,0.05,115503,1,17,1,1,0.109375,0.0,3.166541368748894,0.298139880952381,0.9988555721401864,0.041666666666666664
460,S1_rewire,WS,64,0.05,0.05,115504,1,14,1,1,0.140625,0.03125,3.4752730071456583,0.29010416666666666,0.7337015110636178,0.041666666666666664
461,S1_rewire,WS,64,0.05,0.05,115505,1,14,1,1,0.109375,0.015625,3.347141715127149,0.3089161706349206,0.856903183991011,0.041666666666666664
462,S1_rewire,WS,64,0.05,0.05,115506,1,16,1,1,0.171875,0.03125,3.2313958886757983,0.24618055555555554,1.0914999298178742,0.041666666666666664
463,S1_rewire,WS,64,0.05,0.05,115507,1,16,1,1,0.109375,0.015625,3.1513361110949205,0.2176373106060606,1.1834610732325417,0.041666666666666664
464,S1_rewire,WS,64,0.05,0.07,115700,1,12,1,1,0.125,0.015625,3.344340155660589,0.2767113095238095,0.829972788154626,0.041666666666666664
465,S1_rewire,WS,64,0.05,0.07,115701,1,9,1,1,0.28125,0.046875,3.69666228390857,0.2525027056277056,1.0816802680515423,0.041666666666666664
466,S1_rewire,WS,64,0.05,0.07,115702,1,10,1,1,0.1875,0.09375,3.4261589806025032,0.2714905753968254,0.9427434683677198,0.041666666666666664
467,S1_rewire,WS,64,0.05,0.07,115703,1,10,1,1,0.21875,0.078125,3.7202587447314617,0.28715277777777776,0.9197887559613812,0.041666666666666664
468,S1_rewire,WS,64,0.05,0.07,115704,1,14,1,1,0.125,0.03125,3.5721327015759567,0.24268353174603174,1.1548681660929692,0.041666666666666664
469,S1_rewire,WS,64,0.05,0.07,115705,1,10,1,1,0.234375,0.03125,3.703298913736638,0.3148753156565657,0.8722213685140049,0.041666666666666664
470,S1_rewire,WS,64,0.05,0.07,115706,1,13,1,1,0.109375,0.0,3.1616430048627615,0.23753720238095238,1.0160550286092498,0.041666666666666664
471,S1_rewire,WS,64,0.05,0.07,115707,1,10,1,1,0.1875,0.03125,3.5454527687197634,0.21356646825396824,1.2153352150039167,0.041666666666666664
472,S1_rewire,WS,64,0.05,0.11,116100,1,7,1,1,0.328125,0.078125,3.843858054010128,0.2697420634920635,1.1600929363289583,0.041666666666666664
473,S1_rewire,WS,64,0.05,0.11,116101,1,10,1,1,0.125,0.03125,2.7622949339251694,0.27795026154401153,0.8840792544168246,0.041666666666666664
474,S1_rewire,WS,64,0.05,0.11,116102,1,6,1,1,0.421875,0.078125,3.996121731778417,0.26955605158730156,1.041205606662954,0.041666666666666664
475,S1_rewire,WS,64,0.05,0.11,116103,1,6,1,1,0.390625,0.140625,3.825938333955628,0.23539186507936508,0.779408845802152,0.041666666666666664
476,S1_rewire,WS,64,0.05,0.11,116104,1,6,1,1,0.390625,0.140625,3.8492230109627754,0.29140625,0.9063630723010718,0.041666666666666664
477,S1_rewire,WS,64,0.05,0.11,116105,1,6,1,1,0.359375,0.109375,3.8071559032863984,0.2890625,1.067550949067717,0.041666666666666664
478,S1_rewire,WS,64,0.05,0.11,116106,1,10,1,1,0.203125,0.03125,3.6325361568347923,0.27182426948051946,1.002706615205627,0.041666666666666664
479,S1_rewire,WS,64,0.05,0.11,116107,1,8,1,1,0.234375,0.03125,3.608951963764881,0.2668831168831169,0.9890344829979014,0.041666666666666664
480,S1_rewire,BA,64,0.01,0.03,121300,1,24,1,1,0.109375,0.015625,3.8334385803002187,0.134036652005402,0.8257425935474136,0.03825136612021858
481,S1_rewire,BA,64,0.01,0.03,121301,0,,1,0,0.015625,0.0,1.3862943611198906,0.12815431096681096,1.1175150140773522,0.03825136612021858
482,S1_rewire,BA,64,0.01,0.03,121302,0,,1,0,0.015625,0.0,1.6094379124341005,0.09903386544011544,0.7970924587532264,0.03825136612021858
483,S1_rewire,BA,64,0.01,0.03,121303,1,24,1,1,0.078125,0.03125,3.350818657052632,0.1569239787989788,0.0,0.03825136612021858
484,S1_rewire,BA,64,0.01,0.03,121304,0,,1,0,0.015625,0.0,1.6094379124341005,0.23636502386502387,1.196348593615763,0.03825136612021858
485,S1_rewire,BA,64,0.01,0.03,121305,1,22,1,1,0.109375,0.015625,3.2636699146311954,0.13958457612434005,0.7420447233974237,0.03825136612021858
486,S1_rewire,BA,64,0.01,0.03,121306,0,,1,0,0.046875,0.0,3.2079600775434676,0.20549028822055138,0.7977573586939969,0.03825136612021858
487,S1_rewire,BA,64,0.01,0.03,121307,0,,1,0,0.046875,0.0,2.432042025597347,0.13293067226890756,0.8106795232001336,0.03825136612021858
488,S1_rewire,BA,64,0.01,0.05,121500,1,24,1,1,0.015625,0.0,1.3862943611198906,0.15648105468877527,1.204655035115921,0.03825136612021858
489,S1_rewire,BA,64,0.01,0.05,121501,1,23,1,1,0.03125,0.0,2.4410152780267027,0.11720682232606575,0.914266172167052,0.03825136612021858
490,S1_rewire,BA,64,0.01,0.05,121502,1,19,1,1,0.046875,0.0,2.394700405858334,0.15686778499278498,0.8004520587262304,0.03825136612021858
491,S1_rewire,BA,64,0.01,0.05,121503,1,20,1,1,0.03125,0.0,2.1458417525947544,0.13452837823725983,0.709273257921715,0.03825136612021858
492,S1_rewire,BA,64,0.01,0.05,121504,1,18,1,1,0.125,0.03125,3.3102411823590816,0.10824675115261416,0.8580827170232138,0.03825136612021858
493,S1_rewire,BA,64,0.01,0.05,121505,0,,1,0,0.015625,0.0,0.6931471805599453,0.1573802796253454,0.6254499119080654,0.03825136612021858
494,S1_rewire,BA,64,0.01,0.05,121506,0,,1,0,0.0,0.0,0.0,0.1675145311864062,0.8006014272246048,0.03825136612021858
495,S1_rewire,BA,64,0.01,0.05,121507,1,17,1,1,0.078125,0.0,3.350533707672837,0.1447923680690225,0.7750308085165487,0.03825136612021858
496,S1_rewire,BA,64,0.01,0.07,121700,1,20,1,1,0.015625,0.0,1.0986122886681096,0.14549045348477893,1.0477430224926876,0.03825136612021858
497,S1_rewire,BA,64,0.01,0.07,121701,1,10,1,1,0.109375,0.046875,3.444608270755517,0.1261659169058066,0.7756015318135959,0.03825136612021858
498,S1_rewire,BA,64,0.01,0.07,121702,1,14,1,1,0.09375,0.046875,3.2305521049942802,0.15942456736178973,0.8441594225375181,0.03825136612021858
499,S1_rewire,BA,64,0.01,0.07,121703,1,15,1,1,0.0625,0.015625,2.6015683031684986,0.13256682553557553,1.215260141370685,0.03825136612021858
500,S1_rewire,BA,64,0.01,0.07,121704,1,16,1,1,0.015625,0.0,1.791759469228055,0.18324141325160345,1.3263003918953418,0.03825136612021858
501,S1_rewire,BA,64,0.01,0.07,121705,1,19,1,1,0.015625,0.0,1.6094379124341005,0.18847625427109121,0.837646554690389,0.03825136612021858
502,S1_rewire,BA,64,0.01,0.07,121706,1,22,1,1,0.015625,0.0,0.6931471805599453,0.16352024711399712,0.9240969849754606,0.03825136612021858
503,S1_rewire,BA,64,0.01,0.07,121707,1,21,1,1,0.03125,0.015625,2.588573162682118,0.15077648046398046,0.0,0.03825136612021858
504,S1_rewire,BA,64,0.01,0.11,122100,1,8,1,1,0.25,0.109375,3.706570973877432,0.10123262154512154,0.7663499544896454,0.03825136612021858
505,S1_rewire,BA,64,0.01,0.11,122101,1,6,1,1,0.421875,0.09375,3.906661460267651,0.13445547816798784,0.6929916302208998,0.03825136612021858
506,S1_rewire,BA,64,0.01,0.11,122102,1,7,1,1,0.3125,0.125,3.8407177506243078,0.13052095473970474,1.0926613617798355,0.03825136612021858
507,S1_rewire,BA,64,0.01,0.11,122103,1,10,1,1,0.109375,0.03125,3.045648999535479,0.15519798318511555,0.8731897231592941,0.03825136612021858
508,S1_rewire,BA,64,0.01,0.11,122104,1,9,1,1,0.21875,0.09375,3.5910824865670588,0.15873030021878706,1.138431136395169,0.03825136612021858
509,S1_rewire,BA,64,0.01,0.11,122105,1,8,1,1,0.171875,0.109375,3.720483418904119,0.11849844919335051,1.1231044960751333,0.03825136612021858
510,S1_rewire,BA,64,0.01,0.11,122106,1,10,1,1,0.171875,0.03125,3.499534838055117,0.1233350416944167,0.9224515157060609,0.03825136612021858
511,S1_rewire,BA,64,0.01,0.11,122107,1,10,1,1,0.171875,0.03125,3.472454083412206,0.1934820350241546,0.7773578775142896,0.03825136612021858
512,S1_rewire,BA,64,0.03,0.03,123300,1,21,1,1,0.046875,0.0,2.5070264355574183,0.1985003890104993,1.2152003876443587,0.03825136612021858
513,S1_rewire,BA,64,0.03,0.03,123301,0,,1,0,0.03125,0.0,2.0253262207700677,0.11162353271728272,0.7612137340680465,0.03825136612021858
514,S1_rewire,BA,64,0.03,0.03,123302,1,19,1,1,0.078125,0.0,3.212990632259198,0.15045793157006393,1.1730517891358816,0.03825136612021858
515,S1_rewire,BA,64,0.03,0.03,123303,1,21,1,1,0.078125,0.015625,3.232514580441524,0.13112202541503043,0.5651484831806146,0.03825136612021858
516,S1_rewire,BA,64,0.03,0.03,123304,1,19,1,1,0.09375,0.015625,3.5242244714276922,0.1585633116883117,0.7666259584028903,0.03825136612021858
517,S1_rewire,BA,64,0.03,0.03,123305,0,,1,0,0.03125,0.0,2.9264175554979963,0.13523226094557617,0.8642761862955033,0.03825136612021858
518,S1_rewire,BA,64,0.03,0.03,123306,1,20,1,1,0.0625,0.015625,3.183902500818236,0.23445387599399747,0.8023232938694481,0.03825136612021858
519,S1_rewire,BA,64,0.03,0.03,123307,1,20,1,1,0.09375,0.0,3.2704777687097395,0.11051768283531055,0.88035382719299,0.03825136612021858
520,S1_rewire,BA,64,0.03,0.05,123500,1,18,1,1,0.046875,0.015625,3.059489109242115,0.15762605605356564,1.2066472068206864,0.03825136612021858
521,S1_rewire,BA,64,0.03,0.05,123501,1,9,1,1,0.171875,0.046875,3.814081920751157,0.17441258700449877,1.020482063865062,0.03825136612021858
522,S1_rewire,BA,64,0.03,0.05,123502,1,21,1,1,0.0625,0.0,2.7555497906641797,0.09339991605616606,1.2489333306969446,0.03825136612021858
523,S1_rewire,BA,64,0.03,0.05,123503,0,,1,0,0.015625,0.0,2.4849066497880004,0.14622755716505717,0.8366881829426378,0.03825136612021858
524,S1_rewire,BA,64,0.03,0.05,123504,1,15,1,1,0.046875,0.015625,3.205805710089747,0.1841474166152475,1.1334127661459572,0.03825136612021858
525,S1_rewire,BA,64,0.03,0.05,123505,1,15,1,1,0.046875,0.0,3.2970367495976385,0.11504302988677988,0.9117918069755657,0.03825136612021858
526,S1_rewire,BA,64,0.03,0.05,123506,1,22,1,1,0.046875,0.0,2.752191546569043,0.15119273088023089,1.2305978373790398,0.03825136612021858
527,S1_rewire,BA,64,0.03,0.05,123507,1,21,1,1,0.046875,0.0,2.8464803861348673,0.14780194449191159,0.7431969340972182,0.03825136612021858
528,S1_rewire,BA,64,0.03,0.07,123700,1,11,1,1,0.171875,0.046875,3.590984439365705,0.17919752488009066,0.7525908431994408,0.03825136612021858
529,S1_rewire,BA,64,0.03,0.07,123701,1,14,1,1,0.046875,0.015625,2.9124944033310527,0.12974909910136304,0.8028523628590617,0.03825136612021858
530,S1_rewire,BA,64,0.03,0.07,123702,1,7,1,1,0.265625,0.09375,3.887463019502331,0.13529049075924077,1.2236389759090824,0.03825136612021858
531,S1_rewire,BA,64,0.03,0.07,123703,1,9,1,1,0.265625,0.046875,3.6706267058605664,0.14845345626595627,1.06816086245832,0.03825136612021858
532,S1_rewire,BA,64,0.03,0.07,123704,1,9,1,1,0.203125,0.0625,3.677280394635593,0.18713241581787776,1.0840530197322964,0.03825136612021858
533,S1_rewire,BA,64,0.03,0.07,123705,1,13,1,1,0.125,0.046875,3.641652683224948,0.10405646984594352,1.107709841900737,0.03825136612021858
534,S1_rewire,BA,64,0.03,0.07,123706,1,13,1,1,0.125,0.03125,3.2579050521172928,0.13586402108920492,0.933452887369377,0.03825136612021858
535,S1_rewire,BA,64,0.03,0.07,123707,1,11,1,1,0.140625,0.046875,3.1323807839966995,0.19269003657161551,0.7071363343410112,0.03825136612021858
536,S1_rewire,BA,64,0.03,0.11,124100,1,5,0,0,0.515625,0.1875,3.9901109586143964,0.15672657021341233,1.3420041713804476,0.03825136612021858
537,S1_rewire,BA,64,0.03,0.11,124101,1,8,1,1,0.203125,0.046875,3.7879576985462875,0.11077838368739104,0.8869019153103093,0.03825136612021858
538,S1_rewire,BA,64,0.03,0.11,124102,1,6,1,1,0.40625,0.09375,3.856003179929225,0.21988053085199824,0.7381694694677934,0.03825136612021858
539,S1_rewire,BA,64,0.03,0.11,124103,1,8,1,1,0.265625,0.078125,3.8417578068135234,0.121189054001554,0.8656639860829692,0.03825136612021858
540,S1_rewire,BA,64,0.03,0.11,124104,1,10,1,1,0.078125,0.015625,3.0026974323801805,0.10360956203883835,0.8958951471108072,0.03825136612021858
541,S1_rewire,BA,64,0.03,0.11,124105,1,6,1,1,0.4375,0.109375,3.9097466273858483,0.12061714327339328,0.9133808618354051,0.03825136612021858
542,S1_rewire,BA,64,0.03,0.11,124106,1,7,1,1,0.265625,0.0625,3.834288833383011,0.13271226433590563,0.0,0.03825136612021858
543,S1_rewire,BA,64,0.03,0.11,124107,1,5,0,0,0.53125,0.109375,3.9401758210590296,0.13540544033602275,1.2143707679366584,0.03825136612021858
544,S1_rewire,BA,64,0.05,0.03,125300,1,19,1,1,0.078125,0.015625,3.059489109242115,0.15446062969645594,1.1004841919504447,0.03825136612021858
545,S1_rewire,BA,64,0.05,0.03,125301,0,,1,0,0.046875,0.0,2.6390573296152584,0.21316129183316682,0.6966395087907218,0.03825136612021858
546,S1_rewire,BA,64,0.05,0.03,125302,1,24,1,1,0.03125,0.0,1.7478680974667573,0.1785473895997793,1.1888620189300718,0.03825136612021858
547,S1_rewire,BA,64,0.05,0.03,125303,1,23,1,1,0.09375,0.015625,3.267954477989127,0.14969880762619733,0.7309705762117487,0.03825136612021858
548,S1_rewire,BA,64,0.05,0.03,125304,0,,1,0,0.03125,0.0,2.8464803861348673,0.19557598595785095,0.877693915001445,0.03825136612021858
549,S1_rewire,BA,64,0.05,0.03,125305,1,23,1,1,0.078125,0.0,3.40928803402151,0.16094335897861356,1.1659622283814512,0.03825136612021858
550,S1_rewire,BA,64,0.05,0.03,125306,1,12,1,1,0.25,0.0625,3.9008185552689425,0.17496582042828174,0.9401043647475082,0.03825136612021858
551,S1_rewire,BA,64,0.05,0.03,125307,1,14,1,1,0.171875,0.015625,3.731817726156726,0.11548104162993869,0.0,0.03825136612021858
552,S1_rewire,BA,64,0.05,0.05,125500,1,15,1,1,0.109375,0.03125,3.296120217370913,0.14611017180918495,1.1655744525418437,0.03825136612021858
553,S1_rewire,BA,64,0.05,0.05,125501,1,10,1,1,0.234375,0.046875,3.866925717589681,0.1606307627486033,0.8739145156464797,0.03825136612021858
554,S1_rewire,BA,64,0.05,0.05,125502,1,12,1,1,0.140625,0.03125,3.2953172081514084,0.11397027062419864,0.8921983569296117,0.03825136612021858
555,S1_rewire,BA,64,0.05,0.05,125503,1,13,1,1,0.140625,0.03125,3.3168298812247765,0.17038438374061438,0.693126058457273,0.03825136612021858
556,S1_rewire,BA,64,0.05,0.05,125504,1,13,1,1,0.15625,0.0625,3.604571466420026,0.1328413467659791,1.170620406121657,0.03825136612021858
557,S1_rewire,BA,64,0.05,0.05,125505,1,13,1,1,0.109375,0.03125,3.653677645797193,0.1791589775964776,0.8051781567822407,0.03825136612021858
558,S1_rewire,BA,64,0.05,0.05,125506,1,15,1,1,0.125,0.015625,3.525139672385452,0.1589307776577997,1.2120656056482537,0.03825136612021858
559,S1_rewire,BA,64,0.05,0.05,125507,1,10,1,1,0.203125,0.0625,3.6854098098858157,0.12108204295704296,1.1250510066696242,0.03825136612021858
560,S1_rewire,BA,64,0.05,0.07,125700,1,8,1,1,0.3125,0.125,3.9335614772362133,0.1526384055256338,0.8736683754057003,0.03825136612021858
561,S1_rewire,BA,64,0.05,0.07,125701,1,10,1,1,0.1875,0.046875,3.4927470952525357,0.13238522743166706,0.7749185264377576,0.03825136612021858
562,S1_rewire,BA,64,0.05,0.07,125702,1,13,1,1,0.09375,0.015625,3.434017464601929,0.20461304288461796,1.3030897874399217,0.03825136612021858
563,S1_rewire,BA,64,0.05,0.07,125703,1,10,1,1,0.171875,0.046875,3.583776453208186,0.19029976865454806,0.8934069392808269,0.03825136612021858
